2014-10-13 15:35:00,451.39592714625485
2014-10-13 15:40:00,450.3660377971738
2014-10-13 15:45:00,447.8082274689074
2014-10-13 15:50:00,446.6600228936545
2014-10-13 15:55:00,443.686798847336
2014-10-13 16:00:00,442.1802310219191
2014-10-13 16:05:00,444.43364737524445
2014-10-13 16:10:00,443.0064679617247
2014-10-13 16:15:00,441.9147495913125
2014-10-13 16:20:00,439.88487893194167
2014-10-13 16:25:00,437.09273553020705
2014-10-13 16:30:00,436.5687095608671
2014-10-13 16:35:00,435.3810474291379
2014-10-13 16:40:00,434.37458010947046
2014-10-13 16:45:00,433.8355307833801
2014-10-13 16:50:00,434.4666320764219
2014-10-13 16:55:00,436.66242256885215
2014-10-13 17:00:00,437.7607844357087
2014-10-13 17:05:00,439.25911704572337
2014-10-13 17:10:00,440.4726132047012
2014-10-13 17:15:00,439.7549772737967
2014-10-13 17:20:00,439.0682307685063
2014-10-13 17:25:00,438.5430293367347
2014-10-13 17:30:00,439.1388387972989
2014-10-13 17:35:00,440.75740969962123
2014-10-13 17:40:00,440.880254738041
2014-10-13 17:45:00,440.63519323467233
2014-10-13 17:50:00,441.48206981740066
2014-10-13 17:55:00,442.72506613730025
2014-10-13 18:00:00,442.1102493232654
2014-10-13 18:05:00,441.39854108034507
2014-10-13 18:10:00,441.35710934131737
2014-10-13 18:15:00,441.7887243435606
2014-10-13 18:20:00,442.38879442925503
2014-10-13 18:25:00,443.1670432567329
2014-10-13 18:30:00,443.8924557054989
2014-10-13 18:35:00,445.09269083685115
2014-10-13 18:40:00,445.8168677382627
2014-10-13 18:45:00,446.5818486564904
2014-10-13 18:50:00,445.5444980501392
2014-10-13 18:55:00,446.00146954853045
2014-10-13 19:00:00,446.6912526164312
2014-10-13 19:05:00,446.9152133484377
2014-10-13 19:10:00,446.58491046041684
2014-10-13 19:15:00,444.77542630547987
2014-10-13 19:20:00,443.0548315845952
2014-10-13 19:25:00,444.25582096547413
2014-10-13 19:30:00,444.54758846153845
2014-10-13 19:35:00,445.26214761131723
2014-10-13 19:40:00,446.246091954023
2014-10-13 19:45:00,445.50922340552836
2014-10-13 19:50:00,444.34403212958046
2014-10-13 19:55:00,444.0638413573086
2014-10-13 20:00:00,443.56252901484476
2014-10-13 20:05:00,443.15246679316886
2014-10-13 20:10:00,445.1093006289309
2014-10-13 20:15:00,445.3877323529412
2014-10-13 20:20:00,444.4834147085749
2014-10-13 20:25:00,444.9372161906762
2014-10-13 20:30:00,445.4002379048677
2014-10-13 20:35:00,444.4597217314488
2014-10-13 20:40:00,444.5178100745701
2014-10-13 20:45:00,443.9780272760781
2014-10-13 20:50:00,443.95681076178954
2014-10-13 20:55:00,444.063277361611
2014-10-13 21:00:00,443.27511608362227
2014-10-13 21:05:00,442.8618883763838
2014-10-13 21:10:00,442.6585401639344
2014-10-13 21:15:00,442.3064979274611
2014-10-13 21:20:00,441.5923799696864
2014-10-13 21:25:00,440.8919601964331
2014-10-13 21:30:00,441.70038730927075
2014-10-13 21:35:00,440.40400128586407
2014-10-13 21:40:00,441.179581591428
2014-10-13 21:45:00,440.478796427764
2014-10-13 21:50:00,439.1557332660151
2014-10-13 21:55:00,438.3513032299547
2014-10-13 22:00:00,438.4306280701508
